 Kaire. Gâma Amr. Arc ext. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Arcs en plein cintre -- Égypte Relancer la recherche sur ce sujet dans Gallica# Le Caire (Égypte) -- Mosquée Amr ibn el-As Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69030105# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-721# http://catalogue.bnf.fr/ark:/12148/cb40331107j# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 12 x 9,5 cm (im.), 12 x 9,5 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Jérusalem. Egl. S. Sépulchre fenêtres Dét. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Fenêtres Relancer la recherche sur ce sujet dans Gallica# Jérusalem -- Église du Saint-Sépulcre Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903028v# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-843# http://catalogue.bnf.fr/ark:/12148/cb40334870z# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,7 x 11,3 cm (im), 9,5 x 12 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Damas. 1843, prise de la terrasse Baudin : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1843# Minarets -- Syrie -- Damas (Syrie) Relancer la recherche sur ce sujet dans Gallica# Damas (Syrie) -- Mosquée des Omeyyades Relancer la recherche sur ce sujet dans Gallica# Damas (Syrie) -- Vues générales Relancer la recherche sur ce sujet dans Gallica# Paysages urbains -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69034873# Bibliothèque nationale de France, Rés. Eg7-763# http://catalogue.bnf.fr/ark:/12148/cb403319579# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,8 x 23,5 cm (im.), 9,5 x 24 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Gênes. 1842. Cathédrale, dét[ail] du portail : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842# Gênes (Italie) -- Duomo San Lorenzo Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# sans contenu linguistique# domaine public# public domain# ark:/12148/btv1b55000534m# Bibliothèque nationale de France, département Estampes et photographie, RESERVE EG7-875# http://catalogue.bnf.fr/ark:/12148/cb414102451# Bibliothèque nationale de France# 16/11/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 14,1 x 9,4 cm#image/jpeg#Collectionneur : Jammes, André (1927-....)#Collectionneur : Jammes, Marie-Thérèse#Collectionneur : Simony, Charles de (Cte Anne Marie Charles de)
 Colosse : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Aménophis III (pharaon ; 1408-1372 av. J.-C.) -- Dans l'art Relancer la recherche sur ce sujet dans Gallica# Statues colossales -- Égypte Relancer la recherche sur ce sujet dans Gallica# Thèbes (ville ancienne) -- Colosses de Memnon Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902798m# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-712# http://catalogue.bnf.fr/ark:/12148/cb40331083c# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 9,5 x 8 cm (im.), 9,5 x 8 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Athènes. 1842. Stoa [d'Adrien] : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842# Chapiteaux corinthiens -- Grèce -- Athènes (Grèce) Relancer la recherche sur ce sujet dans Gallica# Colonnades -- Grèce -- Athènes (Grèce) Relancer la recherche sur ce sujet dans Gallica# Fortifications -- Grèce -- Athènes (Grèce) Relancer la recherche sur ce sujet dans Gallica# Eglises -- Style byzantin Relancer la recherche sur ce sujet dans Gallica# Athènes (Grèce) -- Bibliothèque d'Hadrien Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903477q# Bibliothèque nationale de France, Rés. Eg7-753# http://catalogue.bnf.fr/ark:/12148/cb40331838r# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 18 x 23,5 cm (im.), 19 x 24 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Baalbec. Temple rond : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Baalbek (Liban) -- Temple de Vénus Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69028341# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-796# http://catalogue.bnf.fr/ark:/12148/cb40334754f# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,5 x 6,8 cm (im.), 9,5 x 7,7 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Baalbec. Gd Temple. Colonnade : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Colonnades -- Liban Relancer la recherche sur ce sujet dans Gallica# Baalbek (Liban) -- Temple de Jupiter Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902838p# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-801# http://catalogue.bnf.fr/ark:/12148/cb403347653# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,5 x 5,3 cm (im.), 9,5 x 6 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Mylasa. 1843. Chapiteaux : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1843# Chapiteaux corinthiens Relancer la recherche sur ce sujet dans Gallica# Nids Relancer la recherche sur ce sujet dans Gallica# Milas (Turquie) Relancer la recherche sur ce sujet dans Gallica# Décoration et ornement architecturaux -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# Représentations d'objet -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69034695# Bibliothèque nationale de France, Rés. Eg7-745# http://catalogue.bnf.fr/ark:/12148/cb40331774b# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 23,5 x 9 cm (im.), 24 x 9,5 cm (sous-verre)#image/jpeg#Nombre total de vues : 2#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur
 [Cathédrale Notre-Dame de Paris : clocher nord] : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1841# Clochers -- France -- Paris (France) Relancer la recherche sur ce sujet dans Gallica# Paris (France) -- Cathédrale Notre-Dame Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b6903456j# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG7-556# http://catalogue.bnf.fr/ark:/12148/cb40327661z# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 23 x 17,3 cm (im.), 31,5 x 24,5 (sous-verre)#image/jpeg#Référence bibliographique : cat. 108, p. 125 ; notice p. 236#Référence bibliographique : cat. 128
 Près Baalbec. Hamoudiade. [Aamoud Yaat]. Chap. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Chapiteaux romains -- Liban Relancer la recherche sur ce sujet dans Gallica# Baalbek (Liban) -- Environs Relancer la recherche sur ce sujet dans Gallica# Décoration et ornement architecturaux -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69028697# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-832# http://catalogue.bnf.fr/ark:/12148/cb40334794p# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,6 x 6 cm (im.), 9,5 x 6,9 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Samarie. Eglise. Chap. Int. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Chapiteaux Relancer la recherche sur ce sujet dans Gallica# Samarie (Cisjordanie) -- Eglise de Saint-Jean Baptiste -- Vues d'intérieur Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b6902826g# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-788# http://catalogue.bnf.fr/ark:/12148/cb40334746t# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,5 x 7,2 cm (im.), 9,5 x 8 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Damas. Gde Mosquée. Porte. Corniche : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Portes Relancer la recherche sur ce sujet dans Gallica# Corniches Relancer la recherche sur ce sujet dans Gallica# Frontons Relancer la recherche sur ce sujet dans Gallica# Frises Relancer la recherche sur ce sujet dans Gallica# Damas (Syrie) -- Mosquée des Omeyyades Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b6903037t# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-852# http://catalogue.bnf.fr/ark:/12148/cb40334914r# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,7 x 10,2 cm (im.), 9,6 x 11,1 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Baalbec. Gde Colonne au S. Tambour : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Baalbek (Liban) Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69028326# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-794# http://catalogue.bnf.fr/ark:/12148/cb403347533# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 5,7 x 8,6 cm (im.), 6,5 x 9,5 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Baalbec. 1843. Carrières à l'O. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1843# Carrières (exploitations minières) -- Liban -- Baalbek (Liban) Relancer la recherche sur ce sujet dans Gallica# Baalbek (Liban) Relancer la recherche sur ce sujet dans Gallica# Paysages -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903486p# Bibliothèque nationale de France, Rés. Eg7-762# http://catalogue.bnf.fr/ark:/12148/cb403319350# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,8 x 23,5 cm (im.), 9,5 x 24 cm (sous-verre)#image/jpeg#Nombre total de vues : 2#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Constantinople. Grande Mosquée ? : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Mosquées -- Turquie -- Istanbul (Turquie) Relancer la recherche sur ce sujet dans Gallica# Istanbul (Turquie) -- Mosquée du Sultan Beyazit Relancer la recherche sur ce sujet dans Gallica# Plongée (angle de vue) Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902801n# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-715# http://catalogue.bnf.fr/ark:/12148/cb40331086d# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8 x 9,5 cm (im.), 8 x 9,5 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 [Jérusalem : vue panoramique] : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Murs de villes -- Jérusalem Relancer la recherche sur ce sujet dans Gallica# Jérusalem -- Vues générales Relancer la recherche sur ce sujet dans Gallica# Vues panoramiques -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903479j# Bibliothèque nationale de France, Rés. Eg7-755# http://catalogue.bnf.fr/ark:/12148/cb40331867b# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,8 x 23,5 cm (im), 9,5 x 24 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Athènes. 1842. Palmier près [Eglise des] S[aints] Théodore[s]. 89 : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842# Palmiers -- Grèce -- Athènes (Grèce) Relancer la recherche sur ce sujet dans Gallica# Athènes (Grèce) Relancer la recherche sur ce sujet dans Gallica# Représentations végétales -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903474g# Bibliothèque nationale de France, Rés. Eg7-750# http://catalogue.bnf.fr/ark:/12148/cb40331805s# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 23,5 x 18,2 cm (im.), 24 x 18,9 cm (sous-verre)#image/jpeg#Référence bibliographique : cat. 280, p. 345
 Memphis. Tête de Sésostris : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Pharaons -- Dans l'art Relancer la recherche sur ce sujet dans Gallica# Memphis (ville ancienne) Relancer la recherche sur ce sujet dans Gallica# Représentations d'objet -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b6902810m# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-772# http://catalogue.bnf.fr/ark:/12148/cb40334646j# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,5 x 7,2 cm (im.), 9,5 x 8 (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Kaire. Gâma Amr. Angle N.O. : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Ruines -- Égypte Relancer la recherche sur ce sujet dans Gallica# Le Caire (Égypte) -- Mosquée Amr ibn el-As Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903011k# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-722# http://catalogue.bnf.fr/ark:/12148/cb40331108w# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 12 x 9,5 cm (im.), 12 x 9,5 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Vieux Kaire. Château : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Tours (constructions) Relancer la recherche sur ce sujet dans Gallica# Fortifications -- Égypte Relancer la recherche sur ce sujet dans Gallica# Fustāt (Égypte) Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# sans contenu linguistique# domaine public# public domain# ark:/12148/btv1b6902808j# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-770# http://catalogue.bnf.fr/ark:/12148/cb403346367# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,6 x 7 cm (im.), 9,5 x 8 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Jérusalem. Près S. Sépulchre. Archivolte : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Archivoltes -- Jérusalem Relancer la recherche sur ce sujet dans Gallica# Jérusalem -- Eglise du Saint-Sépulcre -- Environs Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902819b# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-781# http://catalogue.bnf.fr/ark:/12148/cb403347088# Bibliothèque nationale de France# 31/01/2009#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 6 x 8,5 cm (im.), 7 x 9,5 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Baalbec. P. Temple Ext. N. plafond : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Baalbek (Liban) -- Temple de Bacchus Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b69028430# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-806# http://catalogue.bnf.fr/ark:/12148/cb40334770p# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,5 x 6 cm (im.), 9,5 x 7 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Vieux Caire. Tronc de datier : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Troncs (botanique) Relancer la recherche sur ce sujet dans Gallica# Dattier -- Égypte Relancer la recherche sur ce sujet dans Gallica# Représentations végétales -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902809z# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-771# http://catalogue.bnf.fr/ark:/12148/cb40334637k# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,2 x 7,5 cm (im.), 9,5 x 8,3 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Athènes. T[emple] de Min[erve] Poliade. Chap[iteau]. 53 : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842# Chapiteaux ioniques -- Grèce Relancer la recherche sur ce sujet dans Gallica# Architraves -- Grèce Relancer la recherche sur ce sujet dans Gallica# Athènes (Grèce) -- Acropole Relancer la recherche sur ce sujet dans Gallica# Athènes (Grèce) -- Erechthéion Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903314v# Bibliothèque nationale de France, Rés. Eg5-735# http://catalogue.bnf.fr/ark:/12148/cb40332606t# Bibliothèque nationale de France# 28/09/2009#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 11,5 x 18 cm (im.), 12 x 18,8 cm (sous-verre)#image/jpeg#Référence bibliographique : cat. 281
 Kaire. Mouristan. Rue : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Mosquées -- Égypte Relancer la recherche sur ce sujet dans Gallica# Hôpital de Qalaoun (Le Caire) Relancer la recherche sur ce sujet dans Gallica# Hôpitaux -- Egypte -- Le Caire Relancer la recherche sur ce sujet dans Gallica# Rues -- Egypte -- Le Caire Relancer la recherche sur ce sujet dans Gallica# Le Caire (Egypte) -- Mosquée du sultan Qalawun Relancer la recherche sur ce sujet dans Gallica# Paysages urbains -- 1800-1869# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902789n# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-703# http://catalogue.bnf.fr/ark:/12148/cb40330859g# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 9,5 x 8 cm (im.), 9,5 x 8 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Jérusalem. Egl. S. Sépulchre. Frise : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Frises Relancer la recherche sur ce sujet dans Gallica# Jérusalem -- Église du Saint-Sépulcre Relancer la recherche sur ce sujet dans Gallica# Décoration et ornement architecturaux -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6903030x# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-845# http://catalogue.bnf.fr/ark:/12148/cb40334872n# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,7 x 11,5 cm (im), 9,5 x 12 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 Fahkra. Tombeau. Inscription : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Inscriptions grecques -- Liban Relancer la recherche sur ce sujet dans Gallica# Tombes -- Liban Relancer la recherche sur ce sujet dans Gallica# Faqra (Liban) -- Liban Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b6903036d# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG3-851# http://catalogue.bnf.fr/ark:/12148/cb40334894z# Bibliothèque nationale de France# 01/02/2010#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,7 x 11,3 cm (im), 9,5 x 12 cm (sous-verre)#image/jpeg#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de)
 Aphrodisias. Chapiteau : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1842-1844# Chapiteaux corinthiens Relancer la recherche sur ce sujet dans Gallica# Sites archéologiques -- Turquie Relancer la recherche sur ce sujet dans Gallica# Aphrodisias de Carie (ville ancienne) Relancer la recherche sur ce sujet dans Gallica# Décoration et ornement architecturaux -- 1800-1869 Relancer la recherche sur ce sujet dans Gallica# image fixe# image# still image# domaine public# public domain# ark:/12148/btv1b6902815p# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG2-777# http://catalogue.bnf.fr/ark:/12148/cb40334662s# Bibliothèque nationale de France# 01/08/2008#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 8,6 x 7,5 cm (im.), 9,5 x 8,5 cm (sous-verre)#image/jpeg#Nombre total de vues : 1#Ancien possesseur : Simony, Charles de (Cte Anne Marie Charles de). Ancien possesseur#Appartient à l’ensemble documentaire : BbLevt0
 [Cathédrale Notre-Dame de Paris : façade] : [photographie] / Joseph Philibert Girault de Prangey# Girault de Prangey , Philibert-Joseph (1804-1892). Photographe Ne voir que les résultats de cet auteur# 1841# Paris (France) -- Cathédrale Notre-Dame Relancer la recherche sur ce sujet dans Gallica# Vues d'architecture -- 1800-1869# image fixe# image# still image# photographie# photograph# domaine public# public domain# ark:/12148/btv1b69034465# Bibliothèque nationale de France, département Estampes et photographie, EST RESERVE EG7-546# http://catalogue.bnf.fr/ark:/12148/cb40327651n# Bibliothèque nationale de France# 09/05/2011#1 photogr. pos. directe sur cuivre argenté : daguerréotype, n. et b. ; 23 x 17 cm (im.), 31,5 x 24,5 cm (sous-verre)#image/jpeg#Référence bibliographique : cat. 106, p. 125 ; notice p. 236
